fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;name
5.3;0.16;0.39;1.0;0.028;40.0;101.0;0.99156;3.57;0.59;10.6;6;w2864
5.6;0.19;0.46;1.1;0.032;33.0;115.0;0.9909;3.36;0.5;10.4;6;w2865
5.6;0.18;0.58;1.25;0.034;29.0;129.0;0.98984;3.51;0.6;12.0;7;w2866
6.7;0.48;0.32;1.4;0.021;22.0;121.0;0.9889;3.15;0.53;12.7;7;w2867
6.2;0.23;0.23;1.2;0.018000000000000002;18.0;128.0;0.99178;3.05;0.28;10.6;5;w2868
6.0;0.17;0.29;5.0;0.028;25.0;108.0;0.99076;3.14;0.34;12.3;6;w2869
6.7;0.48;0.32;1.4;0.021;22.0;121.0;0.9889;3.15;0.53;12.7;7;w2870
6.7;0.15;0.38;1.7;0.037000000000000005;20.0;84.0;0.99046;3.09;0.53;11.4;6;w2871
4.2;0.17;0.36;1.8;0.029;93.0;161.0;0.98999;3.65;0.89;12.0;7;w2872
5.8;0.21;0.32;1.6;0.045;38.0;95.0;0.98946;3.23;0.94;12.4;8;w2873
5.4;0.23;0.36;1.5;0.03;74.0;121.0;0.98976;3.24;0.99;12.1;7;w2874
6.7;0.15;0.38;1.7;0.037000000000000005;20.0;84.0;0.99046;3.09;0.53;11.4;6;w2875
6.4;0.22;0.31;13.9;0.04;57.0;135.0;0.99672;3.21;0.38;10.7;5;w2876
6.5;0.15;0.55;5.9;0.045;75.0;162.0;0.99482;2.97;0.4;9.3;5;w2877
5.9;0.32;0.33;2.1;0.027000000000000003;35.0;138.0;0.98945;3.37;0.42;12.7;6;w2878
5.7;0.37;0.3;1.1;0.029;24.0;88.0;0.98883;3.18;0.39;11.7;6;w2879
7.9;0.25;0.35;6.7;0.039;22.0;64.0;0.99362;2.93;0.49;10.7;5;w2880
7.2;0.21;0.28;2.7;0.033;38.0;94.0;0.99075;2.99;0.43;11.8;7;w2881
7.0;0.24;0.3;6.7;0.039;37.0;125.0;0.99436;3.2;0.39;9.9;5;w2882
6.8;0.475;0.33;3.95;0.047;16.0;81.0;0.98988;3.23;0.53;13.4;7;w2883
7.0;0.28;0.32;7.75;0.032;30.0;114.0;0.99158;3.12;0.64;12.8;7;w2884
6.9;0.4;0.3;10.6;0.033;24.0;87.0;0.99265;3.15;0.45;12.8;6;w2885
6.6;0.41;0.31;1.6;0.042;18.0;101.0;0.99195;3.13;0.41;10.5;5;w2886
6.4;0.2;0.28;2.5;0.032;24.0;84.0;0.99168;3.31;0.55;11.5;5;w2887
8.5;0.22;0.34;0.7;0.04;5.0;25.0;0.9918;3.04;0.37;10.5;4;w2888
8.4;0.36;0.36;11.1;0.032;21.0;132.0;0.99313;2.95;0.39;13.0;6;w2889
5.2;0.285;0.29;5.15;0.035;64.0;138.0;0.9895;3.19;0.34;12.4;8;w2890
6.9;0.2;0.3;4.7;0.041;40.0;148.0;0.9932;3.16;0.35;10.2;6;w2891
6.7;0.42;0.46;9.7;0.054000000000000006;67.0;234.0;0.99848;3.23;0.5;9.0;5;w2892
6.2;0.16;0.34;1.7;0.038;85.0;153.0;0.9909;3.33;0.86;12.0;7;w2893
6.4;0.125;0.36;1.4;0.044;22.0;68.0;0.99014;3.15;0.5;11.7;7;w2894
6.4;0.44;0.26;2.0;0.054000000000000006;20.0;180.0;0.9952;3.58;0.57;10.0;5;w2895
7.0;0.31;0.39;7.5;0.055;42.0;218.0;0.99652;3.37;0.54;10.3;5;w2896
6.7;0.42;0.46;9.7;0.054000000000000006;67.0;234.0;0.99848;3.23;0.5;9.0;5;w2897
8.6;0.18;0.28;0.8;0.032;25.0;78.0;0.99104;2.99;0.38;11.1;5;w2898
6.2;0.21;0.26;13.1;0.05;59.0;150.0;0.99772;3.31;0.46;9.0;5;w2899
6.1;0.16;0.37;1.1;0.031;37.0;97.0;0.9922;3.4;0.58;10.5;6;w2900
6.5;0.22;0.32;2.2;0.028;36.0;92.0;0.99076;3.27;0.59;11.9;7;w2901
6.2;0.36;0.14;8.9;0.036000000000000004;38.0;155.0;0.99622;3.27;0.5;9.4;5;w2902
5.7;0.21;0.25;1.1;0.035;26.0;81.0;0.9902;3.31;0.52;11.4;6;w2903
6.4;0.25;0.32;0.9;0.034;40.0;114.0;0.99114;3.31;0.58;10.8;7;w2904
7.6;0.31;0.26;1.7;0.073;40.0;157.0;0.9938;3.1;0.46;9.8;5;w2905
6.6;0.26;0.46;6.9;0.047;59.0;183.0;0.99594;3.2;0.45;9.3;5;w2906
5.7;0.21;0.25;1.1;0.035;26.0;81.0;0.9902;3.31;0.52;11.4;6;w2907
6.2;0.2;0.31;1.0;0.031;22.0;73.0;0.99035;3.24;0.52;11.3;6;w2908
6.2;0.18;0.3;1.0;0.031;23.0;73.0;0.99032;3.23;0.52;11.3;6;w2909
6.1;0.37;0.2;7.6;0.031;49.0;170.0;0.99558;3.22;0.48;9.5;5;w2910
6.2;0.36;0.14;8.9;0.036000000000000004;38.0;155.0;0.99622;3.27;0.5;9.4;5;w2911
6.5;0.22;0.32;2.2;0.028;36.0;92.0;0.99076;3.27;0.59;11.9;7;w2912
7.7;0.18;0.3;1.2;0.046;49.0;199.0;0.99413;3.03;0.38;9.3;5;w2913
6.9;0.14;0.38;1.0;0.041;22.0;81.0;0.99043;3.03;0.54;11.4;6;w2914
6.9;0.14;0.38;1.0;0.041;22.0;81.0;0.99043;3.03;0.54;11.4;6;w2915
6.0;0.44;0.26;3.1;0.053;57.0;128.0;0.98982;3.22;0.39;12.7;6;w2916
7.1;0.36;0.4;1.95;0.033;26.0;118.0;0.98934;3.2;0.45;13.5;7;w2917
5.7;0.28;0.28;2.2;0.019;15.0;65.0;0.9902;3.06;0.52;11.2;6;w2918
6.4;0.16;0.32;8.75;0.038;38.0;118.0;0.99449;3.19;0.41;10.7;5;w2919
7.4;0.28;0.4;11.9;0.032;13.0;92.0;0.99629;3.01;0.46;10.8;4;w2920
6.7;0.39;0.31;2.7;0.054000000000000006;27.0;202.0;0.9948;3.46;0.57;10.5;6;w2921
6.5;0.44;0.47;5.45;0.014;44.0;137.0;0.98984;3.13;0.32;13.0;8;w2922
6.9;0.22;0.31;6.3;0.029;41.0;131.0;0.99326;3.08;0.49;10.8;6;w2923
6.6;0.22;0.29;14.4;0.046;39.0;118.0;0.99834;3.05;0.5;9.1;6;w2924
7.7;0.25;0.3;7.8;0.038;67.0;196.0;0.99555;3.1;0.5;10.1;5;w2925
5.2;0.155;0.33;1.6;0.028;13.0;59.0;0.98975;3.3;0.84;11.9;8;w2926
7.0;0.31;0.31;9.1;0.036000000000000004;45.0;140.0;0.99216;2.98;0.31;12.0;7;w2927
7.0;0.31;0.31;9.1;0.036000000000000004;45.0;140.0;0.99216;2.98;0.31;12.0;7;w2928
6.6;0.22;0.29;14.4;0.046;39.0;118.0;0.99834;3.05;0.5;9.1;6;w2929
5.6;0.21;0.4;1.3;0.041;81.0;147.0;0.9901;3.22;0.95;11.6;8;w2930
5.2;0.155;0.33;1.6;0.028;13.0;59.0;0.98975;3.3;0.84;11.9;8;w2931
6.4;0.25;0.32;11.3;0.038;69.0;192.0;0.99573;3.14;0.5;10.2;6;w2932
6.9;0.22;0.31;6.3;0.029;41.0;131.0;0.99326;3.08;0.49;10.8;6;w2933
5.3;0.21;0.29;0.7;0.028;11.0;66.0;0.99215;3.3;0.4;9.8;5;w2934
7.1;0.27;0.28;1.25;0.023;3.0;89.0;0.98993;2.95;0.3;11.4;4;w2935
5.2;0.17;0.27;0.7;0.03;11.0;68.0;0.99218;3.3;0.41;9.8;5;w2936
7.7;0.25;0.3;7.8;0.038;67.0;196.0;0.99555;3.1;0.5;10.1;5;w2937
7.0;0.12;0.29;10.3;0.039;41.0;98.0;0.99564;3.19;0.38;9.8;8;w2938
7.0;0.12;0.29;10.3;0.039;41.0;98.0;0.99564;3.19;0.38;9.8;8;w2939
7.1;0.29;0.34;7.8;0.036000000000000004;49.0;128.0;0.99397;3.21;0.4;10.7;6;w2940
7.2;0.3;0.3;8.7;0.022;14.0;111.0;0.99576;3.11;0.61;10.6;5;w2941
6.8;0.26;0.46;8.3;0.037000000000000005;49.0;173.0;0.99601;3.17;0.47;9.3;5;w2942
7.0;0.12;0.29;10.3;0.039;41.0;98.0;0.99564;3.19;0.38;9.8;8;w2943
7.1;0.29;0.34;7.8;0.036000000000000004;49.0;128.0;0.99397;3.21;0.4;10.7;6;w2944
4.9;0.33;0.31;1.2;0.016;39.0;150.0;0.98713;3.33;0.59;14.0;8;w2945
5.1;0.29;0.28;8.3;0.026;27.0;107.0;0.99308;3.36;0.37;11.0;6;w2946
5.1;0.29;0.28;8.3;0.026;27.0;107.0;0.99308;3.36;0.37;11.0;6;w2947
6.8;0.26;0.48;6.2;0.049;55.0;182.0;0.99582;3.21;0.45;9.4;6;w2948
6.0;0.28;0.52;5.0;0.078;30.0;139.0;0.99494;3.1;0.36;9.0;6;w2949
6.0;0.28;0.25;1.8;0.042;8.0;108.0;0.9929;3.08;0.55;9.0;5;w2950
7.2;0.2;0.22;1.6;0.044;17.0;101.0;0.99471;3.37;0.53;10.0;5;w2951
6.1;0.27;0.25;1.8;0.041;9.0;109.0;0.9929;3.08;0.54;9.0;5;w2952
6.0;0.28;0.25;1.8;0.042;8.0;108.0;0.9929;3.08;0.55;9.0;5;w2953
6.4;0.29;0.3;2.9;0.036000000000000004;25.0;79.0;0.99037;3.29;0.6;12.4;7;w2954
7.4;0.35;0.24;6.0;0.042;28.0;123.0;0.99304;3.14;0.44;11.3;5;w2955
8.1;0.12;0.38;0.9;0.034;36.0;86.0;0.99026;2.8;0.55;12.0;6;w2956
6.4;0.12;0.3;1.1;0.031;37.0;94.0;0.98986;3.01;0.56;11.7;6;w2957
7.2;0.2;0.22;1.6;0.044;17.0;101.0;0.99471;3.37;0.53;10.0;5;w2958
7.3;0.4;0.26;5.45;0.016;26.0;90.0;0.98951;2.84;0.54;13.2;7;w2959
7.7;0.11;0.34;14.05;0.04;41.0;114.0;0.99634;3.07;0.59;11.0;7;w2960
6.9;0.23;0.41;8.0;0.03;30.0;114.0;0.99368;3.22;0.54;11.0;6;w2961
6.9;0.38;0.38;13.1;0.112;14.0;94.0;0.99792;3.02;0.48;9.2;5;w2962
7.5;0.38;0.29;4.9;0.021;38.0;113.0;0.99026;3.08;0.48;13.0;7;w2963
5.8;0.19;0.24;1.3;0.044;38.0;128.0;0.99362;3.77;0.6;10.6;5;w2964
5.5;0.34;0.26;2.2;0.021;31.0;119.0;0.98919;3.55;0.49;13.0;8;w2965
6.6;0.23;0.3;14.9;0.051;33.0;118.0;0.99835;3.04;0.54;9.0;6;w2966
6.6;0.23;0.3;14.9;0.051;33.0;118.0;0.99835;3.04;0.54;9.0;6;w2967
8.4;0.31;0.31;0.95;0.021;52.0;148.0;0.99038;2.93;0.32;11.5;5;w2968
6.7;0.2;0.3;1.4;0.025;17.0;76.0;0.99104;3.11;0.44;11.0;6;w2969
8.4;0.31;0.31;0.95;0.021;52.0;148.0;0.99038;2.93;0.32;11.5;5;w2970
7.3;0.26;0.24;1.7;0.05;10.0;112.0;0.99286;3.11;0.43;9.9;5;w2971
6.3;0.22;0.22;5.6;0.039;31.0;128.0;0.99296;3.12;0.46;10.4;6;w2972
6.6;0.23;0.3;14.9;0.051;33.0;118.0;0.99835;3.04;0.54;9.0;6;w2973
7.5;0.19;0.4;7.1;0.056;50.0;110.0;0.9954;3.06;0.52;9.9;6;w2974
8.0;0.14;0.33;1.2;0.045;71.0;162.0;0.9914;3.07;0.47;11.0;6;w2975
6.8;0.32;0.39;9.6;0.026;34.0;124.0;0.99286;3.18;0.35;12.1;6;w2976
6.6;0.23;0.2;11.4;0.044;45.0;131.0;0.99604;2.96;0.51;9.7;6;w2977
6.6;0.23;0.2;11.4;0.044;45.0;131.0;0.99604;2.96;0.51;9.7;6;w2978
6.7;0.36;0.26;7.9;0.034;39.0;123.0;0.99119;2.99;0.3;12.2;7;w2979
6.1;0.38;0.42;5.0;0.016;31.0;113.0;0.99007;3.15;0.31;12.4;7;w2980
8.5;0.23;0.28;11.1;0.033;30.0;97.0;0.99507;3.03;0.39;10.5;7;w2981
7.0;0.2;0.31;8.0;0.05;29.0;213.0;0.99596;3.28;0.57;10.4;6;w2982
6.0;0.26;0.32;3.8;0.029;48.0;180.0;0.99011;3.15;0.34;12.0;6;w2983
6.9;0.3;0.3;10.55;0.037000000000000005;4.0;28.0;0.99184;3.07;0.32;12.7;6;w2984
6.7;0.18;0.28;10.2;0.039;29.0;115.0;0.99469;3.11;0.45;10.9;7;w2985
6.7;0.18;0.28;10.2;0.039;29.0;115.0;0.99469;3.11;0.45;10.9;7;w2986
6.8;0.18;0.28;9.8;0.039;29.0;113.0;0.99406;3.11;0.45;10.9;7;w2987
7.2;0.19;0.31;6.3;0.034;17.0;103.0;0.99305;3.15;0.52;11.4;7;w2988
6.2;0.16;0.32;1.1;0.036000000000000004;74.0;184.0;0.99096;3.22;0.41;11.0;6;w2989
5.0;0.27;0.32;4.5;0.032;58.0;178.0;0.98956;3.45;0.31;12.6;7;w2990
6.3;0.37;0.28;6.3;0.034;45.0;152.0;0.9921;3.29;0.46;11.6;7;w2991
6.6;0.2;0.27;10.9;0.038;29.0;130.0;0.99496;3.11;0.44;10.5;7;w2992
6.8;0.18;0.28;9.8;0.039;29.0;113.0;0.99406;3.11;0.45;10.9;7;w2993
6.8;0.18;0.28;9.8;0.039;29.0;113.0;0.99406;3.11;0.45;10.9;7;w2994
6.6;0.28;0.34;0.8;0.037000000000000005;42.0;119.0;0.9888;3.03;0.37;12.5;6;w2995
6.5;0.35;0.36;0.8;0.034;32.0;111.0;0.98942;3.11;0.5;12.1;8;w2996
6.9;0.25;0.33;1.2;0.035;35.0;158.0;0.99082;3.02;0.58;11.3;6;w2997
6.0;0.32;0.3;1.3;0.025;18.0;112.0;0.98802;3.07;0.64;13.3;7;w2998
6.8;0.18;0.28;9.8;0.039;29.0;113.0;0.99406;3.11;0.45;10.9;7;w2999
6.7;0.18;0.28;10.2;0.039;29.0;115.0;0.99469;3.11;0.45;10.9;7;w3000
6.6;0.2;0.27;10.9;0.038;29.0;130.0;0.99496;3.11;0.44;10.5;7;w3001
6.3;0.37;0.28;6.3;0.034;45.0;152.0;0.9921;3.29;0.46;11.6;7;w3002
7.2;0.19;0.31;6.3;0.034;17.0;103.0;0.99305;3.15;0.52;11.4;7;w3003
6.3;0.18;0.36;1.2;0.034;26.0;111.0;0.99074;3.16;0.51;11.0;6;w3004
6.9;0.3;0.36;0.9;0.037000000000000005;40.0;156.0;0.98968;3.08;0.36;12.1;6;w3005
6.2;0.16;0.32;1.1;0.036000000000000004;74.0;184.0;0.99096;3.22;0.41;11.0;6;w3006
5.0;0.27;0.32;4.5;0.032;58.0;178.0;0.98956;3.45;0.31;12.6;7;w3007
5.0;0.3;0.33;3.7;0.03;54.0;173.0;0.9887;3.36;0.3;13.0;7;w3008
6.5;0.2;0.5;18.1;0.054000000000000006;50.0;221.0;0.99941;2.94;0.64;8.8;6;w3009
6.7;0.25;0.31;1.35;0.061;30.5;218.0;0.99388;3.16;0.53;9.5;5;w3010
6.6;0.22;0.36;5.5;0.029;30.0;105.0;0.99206;3.2;0.47;11.8;6;w3011
6.8;0.25;0.37;3.1;0.026;29.0;93.0;0.99035;3.14;0.45;12.2;6;w3012
7.0;0.13;0.37;12.85;0.042;36.0;105.0;0.99581;3.05;0.55;10.7;6;w3013
7.0;0.45;0.34;19.8;0.04;12.0;67.0;0.9976;3.07;0.38;11.0;6;w3014
7.2;0.32;0.3;8.25;0.02;14.0;104.0;0.99362;2.99;0.44;11.4;6;w3015
7.0;0.13;0.37;12.85;0.042;36.0;105.0;0.99581;3.05;0.55;10.7;6;w3016
5.9;0.34;0.3;3.8;0.035;57.0;135.0;0.99016;3.09;0.34;12.0;6;w3017
6.8;0.22;0.31;6.9;0.037000000000000005;33.0;121.0;0.99176;3.02;0.39;11.9;8;w3018
7.2;0.32;0.3;8.25;0.02;14.0;104.0;0.99362;2.99;0.44;11.4;6;w3019
8.4;0.32;0.35;11.7;0.029;3.0;46.0;0.99439;3.02;0.34;11.8;6;w3020
6.8;0.27;0.29;4.6;0.046;6.0;88.0;0.99458;3.34;0.48;10.6;4;w3021
8.0;0.74;0.21;4.0;0.05;24.0;133.0;0.99418;3.06;0.38;9.7;5;w3022
7.0;0.45;0.34;19.8;0.04;12.0;67.0;0.9976;3.07;0.38;11.0;6;w3023
7.0;0.13;0.37;12.85;0.042;36.0;105.0;0.99581;3.05;0.55;10.7;6;w3024
5.4;0.22;0.29;1.2;0.045;69.0;152.0;0.99178;3.76;0.63;11.0;7;w3025
8.4;0.22;0.3;8.9;0.024;17.0;118.0;0.99456;2.99;0.34;10.5;6;w3026
7.4;0.32;0.22;11.7;0.035;44.0;150.0;0.99578;3.1;0.45;10.4;5;w3027
7.5;0.18;0.37;6.2;0.05;21.0;138.0;0.99546;3.2;0.55;10.5;6;w3028
7.1;0.47;0.29;14.8;0.024;22.0;142.0;0.99518;3.12;0.48;12.0;8;w3029
7.1;0.47;0.29;14.8;0.024;22.0;142.0;0.99518;3.12;0.48;12.0;8;w3030
5.8;0.19;0.25;10.8;0.042;33.0;124.0;0.99646;3.22;0.41;9.2;6;w3031
6.7;0.14;0.46;1.6;0.036000000000000004;15.0;92.0;0.99264;3.37;0.49;10.9;5;w3032
6.8;0.24;0.38;8.3;0.045;50.0;185.0;0.99578;3.15;0.5;9.5;6;w3033
6.9;0.25;0.47;8.4;0.042;36.0;156.0;0.99604;3.15;0.55;9.4;6;w3034
6.0;0.24;0.33;2.5;0.026;31.0;85.0;0.99014;3.13;0.5;11.3;7;w3035
6.8;0.29;0.34;3.5;0.054000000000000006;26.0;189.0;0.99489;3.42;0.58;10.4;5;w3036
6.3;0.33;0.42;17.2;0.037000000000000005;57.0;170.0;0.99884;3.26;0.57;9.4;6;w3037
6.5;0.23;0.45;2.1;0.027000000000000003;43.0;104.0;0.99054;3.02;0.52;11.3;6;w3038
6.3;0.27;0.29;12.2;0.044;59.0;196.0;0.99782;3.14;0.4;8.8;6;w3039
6.3;0.2;0.37;11.8;0.045;58.0;130.0;0.99519;3.2;0.35;10.8;5;w3040
6.2;0.33;0.41;16.8;0.037000000000000005;58.0;173.0;0.99882;3.25;0.57;9.4;6;w3041
6.3;0.33;0.42;17.2;0.037000000000000005;57.0;170.0;0.99884;3.26;0.57;9.4;6;w3042
7.2;0.21;1.0;1.1;0.154;46.0;114.0;0.9931;2.95;0.43;9.2;6;w3043
6.0;0.27;0.3;14.7;0.044;15.0;144.0;0.99666;3.12;0.53;10.3;6;w3044
5.7;0.12;0.26;5.5;0.034;21.0;99.0;0.99324;3.09;0.57;9.9;6;w3045
6.9;0.24;0.37;6.1;0.027000000000000003;38.0;112.0;0.99086;3.19;0.34;12.4;6;w3046
7.7;0.18;0.53;1.2;0.041;42.0;167.0;0.9908;3.11;0.44;11.9;5;w3047
7.1;0.17;0.43;1.3;0.023;33.0;132.0;0.99067;3.11;0.56;11.7;6;w3048
7.5;0.33;0.38;8.7;0.126;49.0;199.0;0.99711;2.98;0.57;9.4;5;w3049
6.2;0.255;0.24;1.7;0.039;138.5;272.0;0.99452;3.53;0.53;9.6;4;w3050
7.5;0.33;0.38;8.7;0.126;49.0;199.0;0.99711;2.98;0.57;9.4;5;w3051
5.6;0.2;0.66;10.2;0.043;78.0;175.0;0.9945;2.98;0.43;10.4;7;w3052
7.6;0.17;0.36;4.5;0.042;26.0;102.0;0.99427;3.09;0.47;9.5;5;w3053
5.8;0.15;0.31;5.9;0.036000000000000004;7.0;73.0;0.99152;3.2;0.43;11.9;6;w3054
6.3;0.25;0.44;1.7;0.024;36.0;116.0;0.98935;3.18;0.4;12.5;6;w3055
6.9;0.28;0.41;1.4;0.016;6.0;55.0;0.98876;3.16;0.4;13.4;5;w3056
7.2;0.27;0.37;5.4;0.026;27.0;114.0;0.99174;3.13;0.84;12.7;5;w3057
6.2;0.25;0.38;7.9;0.045;54.0;208.0;0.99572;3.17;0.46;9.1;5;w3058
8.5;0.19;0.48;1.1;0.026;23.0;58.0;0.99184;2.9;0.5;10.5;6;w3059
6.2;0.25;0.54;7.0;0.046;58.0;176.0;0.99454;3.19;0.7;10.4;5;w3060
6.2;0.25;0.54;7.0;0.046;58.0;176.0;0.99454;3.19;0.7;10.4;5;w3061
6.8;0.28;0.43;7.6;0.03;30.0;110.0;0.99164;3.08;0.59;12.5;8;w3062
6.2;0.25;0.54;7.0;0.046;58.0;176.0;0.99454;3.19;0.7;10.4;5;w3063
7.4;0.21;0.8;12.3;0.038;77.0;183.0;0.99778;2.95;0.48;9.0;5;w3064
7.0;0.15;0.38;15.3;0.045;54.0;120.0;0.9975;3.18;0.42;9.8;6;w3065
7.4;0.21;0.8;12.3;0.038;77.0;183.0;0.99778;2.95;0.48;9.0;5;w3066
7.3;0.28;0.42;1.2;0.033;29.0;142.0;0.99205;3.17;0.43;10.7;4;w3067
6.1;0.18;0.38;2.3;0.033;28.0;111.0;0.98962;3.16;0.49;12.4;6;w3068
7.0;0.53;0.43;6.1;0.029;6.0;76.0;0.99118;3.08;0.5;12.5;8;w3069
6.8;0.28;0.43;7.6;0.03;30.0;110.0;0.99164;3.08;0.59;12.5;8;w3070
6.5;0.36;0.38;10.2;0.028;20.0;82.0;0.99274;3.1;0.43;12.1;7;w3071
7.5;0.25;0.47;4.1;0.041;95.0;163.0;0.99184;2.92;0.59;11.3;6;w3072
6.7;0.24;0.41;2.9;0.039;48.0;122.0;0.99052;3.25;0.43;12.0;5;w3073
6.6;0.25;0.33;8.5;0.042;29.0;141.0;0.99546;3.28;0.6;10.4;5;w3074
6.4;0.15;0.4;1.5;0.042;23.0;87.0;0.98972;3.11;0.46;12.2;7;w3075
6.3;0.28;0.3;3.1;0.039;24.0;115.0;0.9942;3.05;0.43;8.6;5;w3076
6.2;0.25;0.38;7.9;0.045;54.0;208.0;0.99572;3.17;0.46;9.1;5;w3077
7.1;0.28;0.35;3.5;0.028;35.0;91.0;0.99022;2.96;0.33;12.1;5;w3078
6.6;0.35;0.34;4.9;0.032;9.0;125.0;0.99253;3.32;0.81;12.0;5;w3079
8.5;0.19;0.48;1.1;0.026;23.0;58.0;0.99184;2.9;0.5;10.5;6;w3080
6.2;0.25;0.54;7.0;0.046;58.0;176.0;0.99454;3.19;0.7;10.4;5;w3081
6.0;0.35;0.51;1.2;0.029;10.0;102.0;0.9903;3.46;0.42;11.9;6;w3082
5.8;0.31;0.32;4.5;0.024;28.0;94.0;0.98906;3.25;0.52;13.7;7;w3083
6.6;0.17;0.35;2.6;0.03;33.0;78.0;0.99146;3.22;0.72;11.3;6;w3084
8.5;0.23;0.4;9.9;0.036000000000000004;24.0;88.0;0.9951;3.02;0.42;10.5;6;w3085
5.8;0.31;0.32;4.5;0.024;28.0;94.0;0.98906;3.25;0.52;13.7;7;w3086
6.1;0.2;0.34;9.5;0.041;38.0;201.0;0.995;3.14;0.44;10.1;3;w3087
6.3;0.37;0.37;1.5;0.024;12.0;76.0;0.98876;2.94;0.39;12.3;6;w3088
6.2;0.36;0.38;3.2;0.031;20.0;89.0;0.98956;3.06;0.33;12.0;7;w3089
6.6;0.17;0.35;2.6;0.03;33.0;78.0;0.99146;3.22;0.72;11.3;6;w3090
6.3;0.28;0.47;11.2;0.04;61.0;183.0;0.99592;3.12;0.51;9.5;6;w3091
7.6;0.27;0.52;3.2;0.043;28.0;152.0;0.99129;3.02;0.53;11.4;6;w3092
7.0;0.25;0.45;2.3;0.045;40.0;118.0;0.99064;3.16;0.48;11.9;7;w3093
9.7;0.24;0.49;4.9;0.032;3.0;18.0;0.99368;2.85;0.54;10.0;6;w3094
9.7;0.24;0.49;4.9;0.032;3.0;18.0;0.99368;2.85;0.54;10.0;6;w3095
6.8;0.13;0.39;1.4;0.034;19.0;102.0;0.99121;3.23;0.6;11.3;7;w3096
6.6;0.78;0.5;1.5;0.045;30.0;133.0;0.99104;3.25;0.48;11.7;5;w3097
5.1;0.33;0.27;6.7;0.022;44.0;129.0;0.99221;3.36;0.39;11.0;7;w3098
6.7;0.34;0.4;2.1;0.033;34.0;111.0;0.98924;2.97;0.48;12.2;7;w3099
6.7;0.14;0.51;4.3;0.028;57.0;124.0;0.99176;2.91;0.54;10.7;7;w3100
7.0;0.26;0.34;10.9;0.038;25.0;84.0;0.99432;3.11;0.34;10.9;6;w3101
6.5;0.29;0.26;7.0;0.04;18.0;113.0;0.99366;3.17;0.38;10.2;6;w3102
7.0;0.25;0.45;2.3;0.045;40.0;118.0;0.99064;3.16;0.48;11.9;7;w3103
7.6;0.21;0.49;2.5;0.047;20.0;130.0;0.99178;3.15;0.48;11.1;5;w3104
7.7;0.26;0.51;2.6;0.045;26.0;159.0;0.99126;3.0;0.5;11.2;6;w3105
7.6;0.27;0.52;3.2;0.043;28.0;152.0;0.99129;3.02;0.53;11.4;6;w3106
7.7;0.25;0.49;2.5;0.047;31.0;169.0;0.99252;3.07;0.57;10.6;6;w3107
7.6;0.35;0.46;14.7;0.047;33.0;151.0;0.99709;3.03;0.53;10.3;5;w3108
6.9;0.3;0.36;4.5;0.054000000000000006;31.0;203.0;0.99513;3.4;0.57;10.4;4;w3109
6.7;0.24;0.46;2.2;0.033;19.0;111.0;0.99045;3.1;0.62;11.9;6;w3110
6.5;0.23;0.39;1.9;0.036000000000000004;41.0;98.0;0.99;3.19;0.43;11.9;7;w3111
7.6;0.23;0.34;1.6;0.043;24.0;129.0;0.99305;3.12;0.7;10.4;5;w3112
6.5;0.24;0.39;17.3;0.052000000000000005;22.0;126.0;0.99888;3.11;0.47;9.2;6;w3113
6.3;0.17;0.32;4.2;0.04;37.0;117.0;0.99182;3.24;0.43;11.3;6;w3114
6.3;0.17;0.32;4.2;0.04;37.0;117.0;0.99182;3.24;0.43;11.3;6;w3115
6.7;0.21;0.37;2.5;0.034;35.0;89.0;0.9913;3.25;0.5;11.0;7;w3116
6.5;0.23;0.39;1.9;0.036000000000000004;41.0;98.0;0.99;3.19;0.43;11.9;7;w3117
5.9;0.28;0.39;1.4;0.031;47.0;147.0;0.98836;3.08;0.64;12.9;7;w3118
5.9;0.19;0.37;0.8;0.027000000000000003;3.0;21.0;0.9897;3.09;0.31;10.8;5;w3119
6.2;0.25;0.42;8.0;0.049;53.0;206.0;0.99586;3.16;0.47;9.1;6;w3120
7.6;0.23;0.34;1.6;0.043;24.0;129.0;0.99305;3.12;0.7;10.4;5;w3121
5.6;0.18;0.27;1.7;0.03;31.0;103.0;0.98892;3.35;0.37;12.9;6;w3122
5.5;0.18;0.22;5.5;0.037000000000000005;10.0;86.0;0.99156;3.46;0.44;12.2;5;w3123
6.5;0.24;0.39;17.3;0.052000000000000005;22.0;126.0;0.99888;3.11;0.47;9.2;6;w3124
7.4;0.23;0.38;8.6;0.052000000000000005;41.0;150.0;0.99534;3.06;0.46;10.3;5;w3125
7.2;0.17;0.37;6.9;0.059;47.0;128.0;0.99322;3.08;0.46;11.0;7;w3126
7.6;0.3;0.38;2.1;0.043;10.0;98.0;0.99296;3.17;0.65;11.0;5;w3127
5.0;0.24;0.21;2.2;0.039;31.0;100.0;0.99098;3.69;0.62;11.7;6;w3128
6.1;0.21;0.38;1.5;0.039;37.0;122.0;0.98972;3.2;0.43;12.0;6;w3129
6.5;0.33;0.38;2.5;0.047;30.0;148.0;0.98964;3.17;0.43;12.7;6;w3130
6.3;0.35;0.26;17.6;0.061;59.0;198.0;0.99918;3.11;0.49;8.8;5;w3131
6.3;0.17;0.32;4.2;0.04;37.0;117.0;0.99182;3.24;0.43;11.3;6;w3132
